@relation 'generators.SEAGenerator -b'

@attribute attrib1 numeric
@attribute attrib2 numeric
@attribute attrib3 numeric
@attribute class {groupA,groupB}

@data
0.569105,3.962335,6.830377,groupA
0.080828,8.352634,6.407251,groupB
0.643451,4.035541,9.382853,groupB
4.999575,6.040176,8.38739,groupB
0.062552,0.663398,3.646338,groupB
5.600381,9.834483,0.712531,groupB
4.60771,3.208318,4.780343,groupA
9.281084,4.978184,3.978925,groupB
6.193325,1.197879,4.241073,groupA
9.044703,5.156326,9.969351,groupB
1.666299,5.108463,2.297957,groupB
1.306721,8.114943,8.738383,groupB
1.668899,0.634596,7.800602,groupA
5.581953,3.493459,8.351675,groupB
0.310358,6.717441,7.519731,groupA
4.915504,3.394753,0.855204,groupB
2.895242,2.309816,1.973278,groupA
2.210999,8.750218,5.490886,groupB
3.121658,4.029062,3.327935,groupA
6.410761,7.146894,0.276756,groupB
5.79462,0.159553,9.682367,groupA
5.080209,7.712494,8.676006,groupB
2.818741,4.693048,3.27988,groupA
5.713046,2.556564,7.133002,groupA
4.225343,2.352718,7.633471,groupA
6.061708,6.040322,6.978169,groupB
2.323818,3.24859,8.471073,groupA
0.214983,9.308542,0.396721,groupB
5.587875,0.213234,0.326378,groupB
3.330545,7.084489,6.485962,groupB
2.706286,5.063093,3.933285,groupA
8.370386,6.14192,4.85144,groupB
0.509178,6.38393,6.846153,groupA
4.648997,8.183804,9.954953,groupB
5.816237,0.378248,5.066268,groupA
5.396466,4.421573,9.536351,groupB
2.753692,1.554378,4.618047,groupA
4.740898,4.130267,4.64344,groupB
1.231769,1.975598,5.138703,groupA
9.597327,3.893849,4.154092,groupB
4.525134,1.165441,3.830029,groupA
4.087372,4.728698,8.146597,groupB
1.888206,1.460051,7.205454,groupA
4.390522,4.336528,5.527295,groupB
4.801231,1.799122,3.827258,groupA
7.600321,2.454519,1.132963,groupB
5.853872,0.965045,3.801812,groupB
6.333109,2.837677,6.750891,groupB
1.789156,4.579706,8.856142,groupA
2.576473,5.723024,4.073777,groupB
3.542795,2.864365,8.510158,groupA
0.177124,9.629667,7.72694,groupA
1.51725,1.79782,2.973778,groupA
7.729986,9.442872,4.026763,groupB
4.818488,0.39187,0.913486,groupA
7.50675,1.566712,3.053911,groupB
0.828691,6.81503,4.606081,groupA
8.68853,1.295128,4.758796,groupB
2.173848,2.479725,9.493302,groupB
5.537637,7.664876,8.779337,groupA
4.1877,0.284414,2.006753,groupA
5.212731,3.911115,8.930156,groupB
0.756217,2.13395,3.878124,groupA
7.62649,6.01266,9.439819,groupB
2.97225,4.674647,4.739298,groupA
9.793568,3.85063,3.667286,groupB
5.315214,1.253696,4.197123,groupA
8.776176,5.776888,4.471825,groupB
1.999842,1.370299,4.940287,groupA
4.141863,4.037381,8.223703,groupB
2.788458,4.714511,7.81848,groupA
7.900919,3.704398,3.123109,groupB
2.924221,1.142045,0.196606,groupA
6.511791,5.292736,2.80382,groupA
2.679734,4.68877,9.386958,groupA
8.858122,7.491402,1.938834,groupB
3.645225,2.991512,1.757846,groupA
6.435181,3.04925,6.412612,groupB
2.459986,0.81923,9.610103,groupA
7.856442,4.810231,1.091238,groupB
1.792718,1.652673,4.383256,groupA
5.626977,2.8935,0.537576,groupB
2.581016,1.499627,9.406408,groupA
1.481823,8.592981,8.081447,groupB
1.209886,3.539566,8.937709,groupA
9.742617,3.353796,8.537742,groupB
4.974106,2.01604,8.770602,groupA
6.164725,7.654874,3.369737,groupB
3.620018,3.158978,6.976398,groupA
0.936995,9.85359,0.257069,groupB
1.366522,1.877718,4.321124,groupA
6.389056,9.312959,1.018933,groupB
1.467027,3.464404,4.762482,groupA
4.547109,4.17761,6.848021,groupB
0.528731,1.521298,3.198848,groupA
5.206251,3.156433,8.057486,groupB
0.019832,2.823562,3.545912,groupA
9.512167,8.796487,9.923341,groupB
0.64761,2.632104,8.735558,groupA
5.703226,5.418327,6.851127,groupB
0.915862,0.434799,1.913437,groupA
3.617996,9.944652,6.377263,groupB
5.695432,0.896373,4.916179,groupA
3.915879,8.140772,9.787644,groupB
2.839743,4.223058,1.296532,groupA
2.681395,9.889889,7.272959,groupB
1.573342,5.453732,4.22791,groupA
7.658624,2.755622,9.755999,groupB
3.011617,1.709568,4.682649,groupA
0.293114,9.563001,0.501649,groupB
0.605523,3.51305,1.559727,groupB
2.868973,6.380627,3.939425,groupB
0.193171,2.943146,9.945944,groupA
7.434587,8.918223,3.795665,groupB
3.28449,1.34263,3.816187,groupA
5.610578,3.128076,8.437211,groupB
2.106573,4.317872,9.750365,groupA
6.920381,9.448184,7.913094,groupB
0.716492,1.337343,1.58465,groupA
0.634879,9.15442,7.27526,groupA
2.763093,3.894075,9.831982,groupA
8.689475,0.282356,1.867992,groupB
3.277103,3.627072,3.164514,groupA
1.623636,9.165429,7.194977,groupB
4.462381,0.15488,6.837424,groupA
8.572721,7.804488,1.258798,groupA
1.653803,5.555987,2.554959,groupA
1.820358,8.868117,7.497958,groupB
4.563833,1.705516,9.285404,groupA
5.551126,8.822975,6.487912,groupB
0.494493,6.741903,3.087001,groupA
6.340681,9.917523,1.44885,groupB
3.722128,3.769815,3.192937,groupA
9.831827,9.755213,2.631127,groupB
4.012245,0.077429,6.677729,groupB
9.537512,9.996675,7.203413,groupB
0.260233,4.781497,0.18038,groupA
2.849012,9.411956,0.533218,groupB
6.140324,0.723707,9.635686,groupB
6.1943,5.515877,7.744965,groupB
4.10357,1.501432,6.006301,groupA
1.532536,9.770146,7.65372,groupB
0.496823,3.224542,3.548674,groupA
4.589747,8.517115,9.299105,groupB
0.202325,1.976747,2.213503,groupA
5.320392,3.69092,9.431884,groupB
3.382295,2.232746,3.1624,groupA
4.017602,4.564835,6.695552,groupB
1.128808,3.626445,5.838241,groupB
6.5744,3.935537,9.209071,groupB
4.071052,3.562302,1.499889,groupA
9.896167,6.586255,8.015493,groupB
3.957121,0.950883,9.761828,groupA
4.870153,8.404011,5.23032,groupB
5.331756,1.838445,7.869519,groupA
7.293442,1.930398,0.088579,groupB
3.482801,4.153939,4.110352,groupA
8.393801,5.138818,8.269581,groupB
0.317637,3.68525,9.636828,groupA
6.351974,5.003144,6.659739,groupA
1.123248,3.650125,2.287287,groupA
8.658989,9.72728,3.508974,groupB
4.136613,3.712108,2.082734,groupA
3.83798,6.437298,1.903277,groupB
1.774564,3.745087,9.344556,groupA
7.621573,1.281466,3.208787,groupA
4.880477,1.204112,4.603624,groupA
7.218262,2.469163,4.534161,groupB
5.076385,0.95234,5.235834,groupA
5.078319,6.002949,4.438703,groupB
0.763825,4.452408,8.674945,groupA
8.282925,8.934438,5.422406,groupB
4.833378,2.325777,1.018017,groupA
5.939334,8.28884,7.133507,groupA
0.020713,5.999893,2.343459,groupA
7.936945,7.197663,1.512489,groupB
3.985025,2.2956,3.957838,groupA
1.106309,6.933881,1.761421,groupB
1.777574,2.423801,9.308771,groupA
7.650375,8.110098,4.549573,groupB
5.74279,0.764104,1.821505,groupA
6.879498,5.079383,2.552365,groupB
0.198645,6.354166,2.853862,groupA
7.77877,3.543055,4.548271,groupB
2.363464,1.157612,6.78425,groupA
8.929588,9.146868,4.614429,groupB
0.723269,3.651216,2.050603,groupA
9.4574,2.306172,9.493904,groupB
2.192825,5.797352,8.395633,groupA
2.134058,6.135652,0.890721,groupB
0.825833,6.362293,5.712387,groupA
3.965635,5.093319,6.342621,groupB
1.586029,5.274916,0.370812,groupA
8.954864,3.008288,2.8884,groupA
2.113112,5.355429,1.801571,groupA
5.349655,7.866236,8.780204,groupB
2.370969,0.957119,2.733424,groupB
4.94258,5.578329,9.621378,groupB
3.36387,2.380569,2.696678,groupA
9.98608,3.251049,6.862609,groupB
5.254795,0.846002,1.349634,groupA
3.001788,6.714427,9.146659,groupB
5.254148,2.497091,4.391213,groupA
4.046482,7.544484,7.39297,groupB
0.23069,5.360791,7.091785,groupA
7.859825,1.363002,5.713802,groupB
3.176259,0.803584,4.923004,groupA
5.176582,9.768472,1.379157,groupB
2.246962,4.095247,3.611178,groupA
4.816857,5.912094,2.829889,groupB
3.543605,3.282612,7.177685,groupA
3.000891,6.434164,9.102444,groupB
0.911939,4.84136,8.466751,groupA
9.669429,3.755142,2.984909,groupB
3.190293,2.733891,5.084922,groupA
6.552164,8.337909,0.611213,groupB
0.340383,1.656278,6.568898,groupA
5.848172,6.447991,5.254522,groupB
1.946078,0.118415,8.373381,groupB
7.509886,5.519098,5.688582,groupB
5.683592,2.103636,8.359547,groupA
7.995488,7.534021,1.156897,groupB
0.294105,5.002909,1.530525,groupB
9.633715,7.321693,1.303903,groupB
0.725736,0.980759,8.347885,groupA
8.126103,4.597106,0.401168,groupB
0.605341,6.825967,2.366341,groupA
8.49366,3.946661,9.00316,groupB
0.58621,3.840182,6.798135,groupA
2.519274,5.951388,7.283549,groupB
4.199493,1.029478,9.538163,groupA
1.098617,7.342192,9.493667,groupB
3.786064,3.137749,4.198551,groupA
6.720371,4.252432,0.211213,groupB
0.020536,7.650247,1.446094,groupA
7.964224,1.600274,4.08268,groupB
2.226335,0.509332,0.023391,groupA
5.894535,4.924707,9.180448,groupB
1.123277,1.037453,6.534279,groupA
3.927712,4.466577,9.839325,groupA
6.36448,1.157358,3.334492,groupA
6.579647,6.382477,0.712242,groupB
6.73991,1.156924,4.538367,groupA
8.464297,4.198577,1.826107,groupB
3.882596,3.339067,9.035942,groupA
5.561599,4.427798,1.025253,groupB
0.332137,1.94882,1.755934,groupA
8.349391,0.140411,1.090775,groupB
3.697745,0.683347,8.683973,groupA
7.469183,1.248129,4.752749,groupB
0.35928,3.558136,7.787584,groupA
4.971678,4.413477,4.447271,groupB
6.468354,0.474464,5.335621,groupA
5.609804,5.921177,7.030999,groupB
1.703079,5.129096,5.530749,groupA
7.214578,5.461368,1.746014,groupB
1.18012,4.119935,1.673921,groupA
2.857326,5.773668,0.730047,groupB
4.551361,2.829107,7.287519,groupA
8.35242,4.887418,2.032838,groupB
2.902089,4.503857,8.455679,groupA
9.672536,9.469525,7.154682,groupB
2.51818,3.682168,8.676979,groupA
3.745883,8.6991,7.83294,groupB
5.375679,1.368729,8.268132,groupB
7.145937,5.579389,9.028469,groupB
0.252862,6.49781,1.296431,groupA
5.519021,7.292777,6.112043,groupB
6.557894,1.321191,3.752103,groupA
7.918203,3.707965,8.303912,groupB
0.741414,7.222073,7.735531,groupA
7.404253,8.850542,5.875478,groupB
6.017458,0.220118,8.410613,groupA
6.379431,5.287546,1.855867,groupB
3.24676,4.618495,1.025838,groupB
4.031973,6.629626,2.642877,groupB
4.187914,2.254763,6.578335,groupA
7.871083,6.405567,7.640067,groupB
3.553316,0.55245,7.720878,groupB
8.512653,1.393683,0.459966,groupB
0.385584,5.281747,2.906355,groupA
4.64803,4.035202,6.480056,groupB
4.464836,2.932133,2.88481,groupA
6.503642,3.335023,7.263017,groupB
0.133268,5.1417,5.460403,groupA
5.250993,9.954112,4.028655,groupB
0.551848,2.785589,4.881889,groupA
6.413173,6.279269,6.277889,groupB
4.193407,2.402273,3.599228,groupA
9.600878,1.489968,7.941458,groupB
2.036944,1.400433,3.240001,groupA
9.914536,2.043351,0.528628,groupB
0.192455,0.35094,3.244378,groupB
6.772016,1.777743,4.455834,groupB
2.13119,3.29329,0.816816,groupA
9.434853,2.336966,2.413074,groupB
0.365972,4.519931,6.700127,groupA
3.980472,9.521485,0.285449,groupB
1.60036,4.390779,1.391493,groupA
9.261824,4.665276,3.561479,groupB
1.657915,5.202573,1.185661,groupA
4.345107,8.067704,5.707653,groupB
3.817546,0.148208,7.094119,groupA
1.993757,9.49488,7.679003,groupB
4.030994,2.352166,8.249907,groupA
5.542692,8.804249,9.578086,groupB
0.699653,1.114228,0.360695,groupA
5.910266,7.591531,6.475802,groupA
2.974981,3.193048,0.567306,groupA
2.459013,8.59601,6.568629,groupB
1.742461,5.308483,9.728188,groupA
8.033795,8.914549,0.122498,groupB
0.609915,3.997987,7.828467,groupA
7.362125,6.322846,0.606435,groupB
6.035898,0.639111,4.684007,groupB
8.785862,8.50097,9.212058,groupB
1.288862,5.912049,7.473741,groupA
7.619397,5.08141,9.55241,groupB
3.130822,0.841791,2.201777,groupA
9.126414,7.605552,5.402749,groupB
3.343617,2.616019,6.312632,groupA
9.031206,3.284832,5.498263,groupB
1.124552,2.385203,7.429675,groupB
9.658527,5.093032,2.570787,groupB
1.673594,5.537974,4.589376,groupA
9.611495,9.21433,8.309181,groupB
3.212894,2.655337,8.506786,groupA
6.296978,5.035817,7.07774,groupB
5.901464,1.48549,8.969654,groupA
9.50892,7.049598,0.377161,groupB
0.637329,7.241732,7.268131,groupA
5.13382,4.961817,8.822983,groupA
4.966146,2.589022,0.065463,groupA
0.90899,8.594115,2.457815,groupB
6.326572,1.070153,3.368373,groupA
6.496327,7.589816,7.186034,groupA
0.601297,1.990933,8.550479,groupA
9.991781,0.371142,8.236029,groupB
5.208357,0.453993,9.503797,groupA
7.906217,7.092584,5.036605,groupB
5.476313,1.125551,7.334295,groupA
6.738187,9.940426,6.868089,groupB
0.101167,0.19846,1.317173,groupA
3.764924,5.263648,3.231052,groupB
6.520925,1.219823,2.300072,groupA
7.683169,9.555752,0.327188,groupB
1.408573,4.807611,3.767153,groupA
4.185975,4.288852,0.731316,groupB
0.692953,2.872039,4.865032,groupA
9.202011,5.9368,8.793473,groupB
3.989864,3.137278,8.021343,groupA
6.374148,7.710515,9.435001,groupB
1.861708,2.360059,9.233307,groupA
5.75014,6.851499,6.488132,groupB
3.274129,2.670331,6.482904,groupA
2.910827,6.207167,8.926597,groupB
2.20328,0.669843,9.487185,groupA
6.864431,3.910216,0.252891,groupB
0.220183,2.386258,8.108578,groupA
6.556263,7.304324,3.450374,groupB
1.439521,5.133008,9.012449,groupA
5.764233,8.980538,3.856394,groupB
0.272179,0.642985,2.297999,groupB
9.928202,3.081754,9.130436,groupA
1.157705,3.453283,4.371291,groupA
9.309891,7.113133,5.788491,groupB
0.498894,0.51474,6.21373,groupA
7.141385,7.644259,8.78486,groupB
4.647559,2.786847,4.614648,groupA
7.614627,3.383709,7.05226,groupB
4.138766,2.644279,8.184002,groupB
1.534864,7.835895,6.152056,groupB
3.288004,2.638023,5.966005,groupA
9.983258,3.964033,1.885086,groupB
4.617937,2.539667,9.121929,groupA
5.018184,8.983158,3.824639,groupB
0.729004,6.83602,9.621015,groupA
6.789007,4.468047,5.066993,groupB
2.083316,1.491245,0.385146,groupA
7.085159,5.155195,6.953216,groupB
0.83795,4.00877,4.584695,groupA
0.90901,8.712415,9.333214,groupB
1.273815,0.51077,4.375747,groupA
1.369252,7.235117,9.970309,groupB
3.785773,1.513016,8.676926,groupA
1.709619,9.277179,8.16968,groupB
4.795201,0.727776,9.263981,groupB
8.541161,1.814519,6.212691,groupB
3.581818,3.166751,9.224442,groupB
6.742748,8.884845,7.78512,groupB
2.325181,3.067453,3.40389,groupA
7.744686,9.368077,1.691278,groupB
4.740777,3.116285,6.906876,groupA
1.56875,6.554812,3.267173,groupB
2.297528,5.207205,3.927734,groupA
9.024286,8.028659,4.147618,groupB
4.72363,1.57753,6.558662,groupA
6.014663,6.970817,1.659793,groupA
6.904753,1.01899,8.766673,groupA
7.571095,4.562356,8.789776,groupB
1.633462,4.152436,8.914839,groupA
9.292281,4.615485,2.016169,groupA
1.150946,6.72269,4.624631,groupA
2.9298,8.786931,7.057536,groupB
3.887072,3.312108,1.563309,groupA
9.618843,6.864592,7.470921,groupB
1.236966,0.423565,4.424139,groupA
9.293263,2.213765,8.453928,groupB
1.431804,0.046597,8.079484,groupA
9.802235,2.563777,8.369203,groupB
3.344321,1.484136,2.391544,groupA
2.426124,8.374749,1.086336,groupB
3.650753,1.045519,0.80006,groupA
6.074741,4.887919,9.923348,groupB
3.180882,1.882813,4.681203,groupA
3.490711,8.180789,7.269586,groupB
1.719417,4.834208,4.408239,groupA
3.323733,8.001782,3.734606,groupB
2.378559,4.150517,4.825626,groupA
3.557961,8.174913,8.03144,groupB
3.985655,3.23492,1.406636,groupA
8.288862,7.471422,9.586026,groupA
0.087082,4.397295,9.667037,groupA
4.302391,8.224631,6.173392,groupB
3.28086,3.760514,5.444696,groupA
5.061469,4.342184,1.121189,groupB
0.788248,1.906446,7.724101,groupA
6.646728,9.740528,5.014809,groupB
1.221209,5.266594,3.450155,groupA
8.168182,1.102488,3.811255,groupB
2.102364,3.10282,5.140581,groupA
5.918929,3.592164,8.617999,groupB
0.197467,6.987885,7.413691,groupA
1.072649,8.731886,7.851511,groupB
0.412051,4.836594,6.725222,groupA
0.600024,7.789922,9.456739,groupB
1.279425,0.197452,6.485022,groupA
2.928436,8.014588,5.466313,groupB
3.316195,3.968354,1.715418,groupA
6.404587,4.125654,4.988042,groupB
4.420379,0.630584,7.465061,groupA
7.219139,5.100243,0.936147,groupB
1.369807,0.287362,7.866607,groupA
2.949463,6.823577,1.739709,groupB
0.952635,5.527529,0.801859,groupA
4.469717,9.418041,3.327032,groupB
0.776146,5.351393,1.953752,groupA
0.437967,9.484051,3.028775,groupA
5.37484,0.347021,3.948224,groupA
7.744464,8.834741,9.097673,groupB
1.363738,1.735213,5.9037,groupA
8.325686,9.613538,5.404594,groupB
3.373859,2.009662,9.474207,groupA
8.244633,6.75233,6.567164,groupB
0.1822,3.340094,2.953088,groupA
6.312566,4.045444,8.737602,groupB
0.515152,3.086569,0.884425,groupA
8.741438,6.730242,6.125418,groupB
1.89978,0.633582,6.934318,groupA
4.836458,6.05776,4.503343,groupB
3.378382,0.762942,9.148629,groupA
8.882069,5.921839,0.619949,groupB
7.059557,0.321286,4.536931,groupA
0.697669,9.69198,5.750191,groupB
1.040062,5.759149,0.197988,groupA
5.371039,4.194756,3.404699,groupB
1.761568,2.063826,0.386925,groupA
8.483034,3.929484,8.608017,groupB
5.893917,1.574952,9.767,groupA
6.603078,6.156006,9.954601,groupB
4.964329,1.999354,9.981487,groupA
9.738,1.744324,1.524993,groupB
0.445006,2.277547,8.507694,groupA
9.661407,0.754791,5.478373,groupB
0.069293,1.228475,4.334915,groupA
1.230067,6.852799,6.021731,groupB
2.941255,4.559104,5.056766,groupA
7.820523,4.109896,3.540568,groupB
4.794421,1.516951,6.995581,groupA
8.480537,2.213608,9.472532,groupA
2.866688,3.410853,6.192819,groupA
9.787803,4.708205,9.801873,groupB
0.529312,5.554811,7.70151,groupA
3.993544,4.148637,4.114052,groupB
0.957484,1.918714,4.013057,groupA
7.446418,3.756915,0.866207,groupB
5.048164,2.551999,6.727884,groupB
3.295822,7.871041,9.309404,groupB
4.76213,2.96797,2.293329,groupA
5.360757,2.642572,2.697885,groupB
1.687663,4.242692,8.875771,groupA
4.589421,4.702706,4.932842,groupB
3.720927,2.573963,4.304747,groupA
9.447725,0.614913,0.262561,groupB
2.224554,3.80351,8.218043,groupA
2.360346,7.729168,3.869583,groupB
0.81326,1.932801,3.321651,groupA
9.478694,6.072203,2.319295,groupB
4.683412,1.314322,2.692254,groupA
9.270852,7.642048,4.911488,groupB
0.339266,2.608329,0.72983,groupB
0.696195,8.28436,7.417723,groupB
3.001206,1.072987,8.180814,groupA
6.458143,4.93164,2.273399,groupB
0.774395,1.204146,3.781357,groupA
5.662247,6.657921,7.496175,groupB
3.45549,2.33951,4.462407,groupA
7.471213,9.482645,2.994177,groupB
1.322917,5.302344,5.036288,groupA
9.714164,2.948233,7.641505,groupB
1.418669,5.237674,2.523851,groupA
7.02305,9.565324,9.505164,groupB
3.850668,3.902485,6.514194,groupA
7.990949,3.019422,1.96705,groupB
0.279905,0.266745,4.20243,groupA
6.199984,9.940062,2.212119,groupB
5.1898,0.762151,5.784106,groupB
8.439893,8.974351,7.884568,groupB
0.875524,1.737143,5.301722,groupA
5.816887,4.887469,3.960937,groupB
5.707055,1.630855,0.4987,groupA
6.028319,5.563232,7.311202,groupA
1.674751,5.060636,8.095935,groupA
6.832384,4.90084,7.057808,groupB
0.074567,4.517037,2.001418,groupA
7.37605,7.523539,4.752653,groupB
3.7419,0.815367,0.509923,groupA
7.371758,9.136816,2.823961,groupA
2.289457,3.235269,6.788471,groupA
5.187231,9.396981,6.188326,groupB
1.883949,1.738247,2.879454,groupA
3.827606,7.910137,4.993379,groupB
1.109656,1.169086,9.938156,groupA
8.004793,0.276995,7.302118,groupB
0.524948,7.29017,9.216872,groupA
9.543158,7.478943,3.452828,groupB
2.210622,5.753587,8.686201,groupA
6.335915,8.408141,2.18146,groupB
0.144409,5.579312,8.752358,groupA
3.167522,6.085102,0.822727,groupB
1.669861,5.380123,5.273695,groupA
8.54255,8.449901,0.647019,groupB
4.407073,0.305142,1.15461,groupA
3.954787,6.643772,6.34599,groupB
0.680339,3.744872,9.263955,groupA
7.237287,5.409811,5.224051,groupB
4.507359,0.213153,4.993904,groupA
7.985496,3.192432,6.435868,groupB
1.156654,4.736597,9.937404,groupB
7.942853,6.360212,2.306141,groupB
0.921613,4.766411,6.193869,groupA
1.373474,9.065179,7.25717,groupB
2.568227,1.639058,0.360415,groupA
8.206417,7.512047,2.34894,groupB
1.254181,3.676989,0.638725,groupA
4.922413,9.371467,6.191267,groupB
2.360411,1.673071,5.674921,groupA
8.187214,7.749423,5.197116,groupB
0.648494,6.520132,5.314646,groupA
8.758592,8.47645,5.835711,groupB
2.27078,4.514607,5.613912,groupA
1.922655,6.788499,8.951842,groupB
2.145771,1.067999,7.663657,groupB
6.063963,8.809493,2.118455,groupA
1.794192,1.190979,5.315441,groupA
2.782976,9.503701,9.286631,groupB
2.684706,4.384635,8.852929,groupA
3.959622,5.244993,7.816827,groupB
5.35893,0.826751,8.40747,groupA
6.438208,9.674859,1.674505,groupB
5.558999,1.704587,1.284022,groupB
7.218669,2.59265,5.055514,groupB
3.988714,1.500884,9.702662,groupA
1.251232,8.893202,8.791691,groupB
1.846353,3.068138,9.889418,groupA
5.741023,6.042269,9.472752,groupB
1.439696,0.399603,1.260117,groupA
4.247671,4.516931,1.510369,groupB
0.353898,6.946876,8.197445,groupA
9.209448,3.495445,5.057853,groupB
1.056105,1.491266,8.946093,groupA
9.949291,2.502734,1.580786,groupB
1.217094,1.865964,1.82113,groupA
3.980832,8.70402,4.298472,groupB
1.201304,3.874447,0.142839,groupA
6.664451,1.442439,9.531273,groupB
0.332996,0.769526,3.04396,groupA
8.800329,7.840703,1.488719,groupB
1.449361,3.014103,9.264274,groupA
5.923109,7.483268,8.920914,groupB
0.531654,2.140981,4.136297,groupA
9.780588,0.366854,7.990653,groupB
1.509115,1.11064,9.398048,groupA
7.906205,2.934299,8.529974,groupB
4.665587,3.007978,5.414362,groupA
8.942908,4.862974,1.624875,groupB
0.451756,5.126092,3.797803,groupA
3.99894,6.321664,1.998803,groupB
1.197351,4.209839,7.754819,groupA
9.112788,0.453042,8.285608,groupB
1.724868,3.455051,2.508583,groupA
6.557233,9.15031,6.985908,groupB
0.674216,6.791128,3.820689,groupB
7.583856,1.707009,0.501128,groupB
2.057444,5.121469,1.938076,groupB
6.898416,1.695591,9.700487,groupB
1.600574,3.493749,5.613369,groupA
1.530272,9.832244,9.454401,groupB
2.802291,4.625386,1.712245,groupA
0.413266,9.067303,4.293312,groupB
1.712554,4.513039,4.912518,groupA
9.838966,5.055701,7.831483,groupB
1.310134,0.216745,9.448528,groupA
7.936878,8.255079,3.561123,groupB
0.515342,2.093946,5.746726,groupA
2.776822,9.228657,4.113688,groupB
2.118405,1.148706,7.125606,groupA
7.317657,8.112473,7.399839,groupB
4.769975,2.685575,2.407195,groupA
2.789132,5.761047,1.495332,groupB
2.332475,1.240999,2.974682,groupA
9.773514,3.007162,8.71434,groupB
2.048874,5.929736,9.266762,groupA
7.337846,5.242585,6.359017,groupB
4.800402,0.822767,2.414348,groupA
8.816779,4.322265,9.758736,groupB
3.843189,3.80787,2.705645,groupB
8.865795,3.716664,6.158251,groupB
0.31903,3.997281,7.638003,groupB
8.270288,4.154694,8.4148,groupB
3.279928,3.886418,3.227078,groupA
5.122357,8.759054,6.812419,groupB
2.934006,1.398259,9.563573,groupA
9.485648,9.186628,9.7571,groupB
2.14594,4.078597,2.554656,groupA
8.46682,7.07797,6.461416,groupB
0.386852,6.27006,8.976947,groupA
4.966069,4.048131,3.767523,groupB
1.285515,0.298383,8.39991,groupA
6.412748,4.588243,5.685254,groupB
0.681714,2.131704,6.207745,groupA
9.850399,2.850123,6.385933,groupB
0.00908,7.953444,7.631672,groupA
3.469323,5.285203,1.416362,groupB
4.982837,2.806663,5.830977,groupA
6.93231,5.76329,5.287678,groupB
1.054974,4.981477,9.065926,groupA
5.684997,8.717147,0.197205,groupB
2.941477,1.214663,3.035016,groupB
6.650296,9.554186,7.523171,groupB
4.617538,3.276327,8.985864,groupA
9.584443,5.839244,1.683566,groupB
0.033982,3.754502,5.376909,groupA
4.125078,6.893496,7.191365,groupB
1.824853,5.686498,7.758294,groupB
9.312251,2.02812,8.296124,groupB
4.543154,2.842203,1.114937,groupA
9.552836,1.644077,9.664992,groupB
2.209048,0.452253,5.512039,groupA
6.377654,9.202718,0.703023,groupB
5.011887,0.062473,5.093137,groupA
8.569067,5.137594,3.218788,groupB
1.351944,2.586903,5.161182,groupA
8.78724,1.537552,3.504503,groupB
1.026182,6.243814,1.065361,groupA
6.627936,1.956554,5.896825,groupB
3.288837,4.492628,2.186838,groupA
6.50287,9.717444,0.059822,groupB
2.017395,3.360291,9.421772,groupA
4.056634,4.878283,0.369967,groupB
2.247161,4.922668,5.923615,groupA
6.505706,9.205013,4.591677,groupA
3.588133,3.057735,3.750301,groupA
5.090674,6.717832,5.437541,groupB
5.09025,1.048403,2.025986,groupA
9.774607,1.578347,2.644045,groupB
3.238686,2.124175,9.102888,groupA
3.486494,9.159579,8.591351,groupB
2.991481,2.443708,0.930923,groupA
7.705986,0.455606,9.511104,groupB
0.41085,6.294054,5.014844,groupA
8.15769,5.568292,5.226252,groupA
0.140311,7.688791,9.730852,groupA
0.322181,9.689907,0.850034,groupB
2.283895,5.065582,2.440777,groupA
7.046773,3.396503,6.835758,groupB
1.617685,2.723966,9.995092,groupA
0.702895,9.70584,1.785746,groupB
2.823956,0.464876,9.823166,groupA
2.642334,5.640531,0.198945,groupB
6.033035,1.542375,6.282188,groupA
4.682205,5.17456,2.940028,groupB
1.704865,5.293473,4.269176,groupA
5.868034,7.397162,8.037133,groupB
2.313635,0.329277,2.270217,groupA
9.386124,6.371693,0.222398,groupB
0.06018,4.782421,9.730395,groupA
9.506583,4.226858,7.651835,groupB
0.126328,4.216613,6.249884,groupB
8.076897,2.257556,7.503441,groupB
0.302622,7.652139,8.731279,groupA
4.479491,7.510503,0.02713,groupB
3.353891,3.570603,4.048242,groupB
9.07828,5.079225,2.072299,groupB
4.334188,1.749955,2.362088,groupA
6.97622,5.741743,9.399239,groupA
0.705357,4.836698,7.042234,groupA
3.390678,9.640208,9.178261,groupB
2.400674,5.170747,6.278098,groupA
3.511852,7.481668,5.152305,groupB
1.112719,6.463017,3.281317,groupA
7.957188,1.939499,9.808279,groupB
5.762005,0.793245,8.435131,groupA
7.997862,1.758901,6.082334,groupB
1.604351,4.002876,3.506652,groupA
2.617372,9.597974,8.07574,groupB
1.384357,5.533188,1.115165,groupA
8.626183,7.488286,2.244175,groupB
0.866276,1.588302,1.435996,groupA
9.317509,0.33062,7.100853,groupB
4.597337,2.728388,6.333548,groupA
9.826589,7.082716,5.095226,groupB
3.465414,3.059423,3.786585,groupA
9.960807,3.877852,1.478078,groupB
0.933752,1.235497,0.920965,groupA
9.722201,4.029678,7.777303,groupA
2.738992,4.820382,5.684177,groupA
5.979443,4.148751,2.498403,groupB
1.406194,2.443439,9.052085,groupA
9.529102,9.601878,2.707317,groupB
2.733123,0.22616,8.862378,groupA
8.345321,8.707195,3.313715,groupB
